order_id,order_date,order_time,customer_id,menu_item_id,quantity,total_price,payment_method,order_type,item_name,category,price,cost,name,email,phone
1166,5/26/2023,7:22 AM,37,7,4,80,Online,Delivery,Spaghetti Carbonara,Main Course,20,14,Trevar Cobby,tcobby10@examiner.com,160-918-7308
1176,9/5/2024,6:47 PM,19,3,5,35,Cash,Delivery,Spring Rolls,Appetizer,7,4,Vidovik Khadir,vkhadiri@si.edu,563-462-1994
1177,5/6/2024,1:36 PM,1,9,1,7,Online,Delivery,Chocolate Cake,Dessert,7,4,Lynea Cohalan,lcohalan0@mtv.com,543-211-8741
1196,11/19/2023,7:11 AM,95,1,3,30,Cash,Takeaway,Garlic Bread,Appetizer,10,6,Brandtr Bissex,bbissex2m@networkadvertising.org,139-943-4100
1214,7/20/2024,11:05 AM,58,12,3,24,Online,Takeaway,Mango Smoothie,Beverage,8,4,Leshia Bankhurst,lbankhurst1l@squarespace.com,686-896-5224
1215,7/15/2024,5:00 PM,94,9,5,35,Card,Dine-in,Chocolate Cake,Dessert,7,4,Haley Langdon,hlangdon2l@zdnet.com,311-710-1642
1219,7/9/2023,10:16 PM,96,10,2,16,Cash,Takeaway,Cheesecake,Dessert,8,4,Andrej McGinty,amcginty2n@blogger.com,942-430-2232
1222,3/20/2024,3:01 PM,26,4,4,60,Online,Dine-in,Margherita Pizza,Main Course,15,10,Tim Korejs,tkorejsp@hc360.com,549-990-9992
1232,12/25/2024,2:06 PM,7,1,2,20,Online,Dine-in,Garlic Bread,Appetizer,10,6,Jennie Hannigane,jhannigane6@godaddy.com,517-761-8565
1241,5/3/2024,1:02 PM,26,9,3,21,Online,Delivery,Chocolate Cake,Dessert,7,4,Tim Korejs,tkorejsp@hc360.com,549-990-9992
1253,10/28/2024,12:27 PM,70,10,4,32,Card,Takeaway,Cheesecake,Dessert,8,4,Cad Jeves,cjeves1x@freewebs.com,668-140-9665
1254,2/26/2023,2:43 PM,61,7,2,40,Cash,Takeaway,Spaghetti Carbonara,Main Course,20,14,Karon Conibere,kconibere1o@mashable.com,964-921-6801
1270,12/24/2024,10:10 PM,98,7,4,80,Cash,Dine-in,Spaghetti Carbonara,Main Course,20,14,Murdoch Pyett,mpyett2p@ustream.tv,559-585-3339
1274,2/23/2023,7:58 PM,58,1,2,20,Online,Delivery,Garlic Bread,Appetizer,10,6,Leshia Bankhurst,lbankhurst1l@squarespace.com,686-896-5224
1277,9/30/2023,6:11 PM,73,14,1,6,Online,Delivery,Banana Smoothie,Beverage,6,3,Timoteo Perrelli,tperrelli20@typepad.com,177-774-5741
1278,2/25/2023,12:01 PM,10,7,1,20,Cash,Delivery,Spaghetti Carbonara,Main Course,20,14,Brittan Foston,bfoston9@soundcloud.com,123-471-6364
1285,5/9/2024,7:11 PM,4,3,5,35,Cash,Dine-in,Spring Rolls,Appetizer,7,4,Andra Boucher,aboucher3@skype.com,908-789-3689
1289,9/11/2024,1:07 AM,73,12,2,16,Cash,Takeaway,Mango Smoothie,Beverage,8,4,Timoteo Perrelli,tperrelli20@typepad.com,177-774-5741
1298,10/28/2024,9:08 AM,55,10,4,32,Cash,Delivery,Cheesecake,Dessert,8,4,Aurora Trulocke,atrulocke1i@sbwire.com,767-365-6918
1300,1/25/2023,10:22 AM,17,14,3,18,Online,Takeaway,Banana Smoothie,Beverage,6,3,Hurleigh Radnedge,hradnedgeg@myspace.com,536-375-7518
1309,12/20/2023,1:15 AM,8,2,5,75,Cash,Dine-in,Bruschetta,Appetizer,15,7,Steffane Millins,smillins7@imageshack.us,307-614-1405
1310,10/27/2024,6:55 AM,88,14,5,30,Card,Takeaway,Banana Smoothie,Beverage,6,3,Gothart Shave,gshave2f@ow.ly,768-461-5329
1314,9/28/2023,8:44 PM,84,7,2,40,Cash,Takeaway,Spaghetti Carbonara,Main Course,20,14,Bryn Charlwood,bcharlwood2b@sakura.ne.jp,181-792-8292
1318,9/7/2024,9:33 PM,27,6,3,48,Online,Delivery,Grilled Salmon,Main Course,16,9,Lacy Ettridge,lettridgeq@java.com,492-624-0297
1324,1/19/2023,5:05 AM,48,10,5,40,Cash,Delivery,Cheesecake,Dessert,8,4,Norrie Ilyin,nilyin1b@census.gov,628-952-0729
1328,5/24/2023,5:54 AM,11,15,2,20,Card,Takeaway,Chocolate Milkshake,Beverage,10,6,Betty Barford,bbarforda@biglobe.ne.jp,961-278-9663
1335,5/2/2024,5:56 AM,33,2,5,75,Card,Takeaway,Bruschetta,Appetizer,15,7,Isabella Cereceres,icereceresw@jalbum.net,169-555-6383
1338,2/21/2023,3:18 AM,19,6,4,64,Cash,Dine-in,Grilled Salmon,Main Course,16,9,Vidovik Khadir,vkhadiri@si.edu,563-462-1994
1343,12/27/2023,6:56 PM,24,9,3,21,Card,Dine-in,Chocolate Cake,Dessert,7,4,Jorie Dibdale,jdibdalen@businessinsider.com,173-875-2570
1345,11/18/2023,7:20 PM,92,5,3,36,Cash,Takeaway,Chicken Burger,Main Course,12,7,Tresa Goare,tgoare2j@sciencedaily.com,378-545-5623
1369,12/25/2024,3:21 AM,91,13,4,32,Cash,Dine-in,Apple Smoothie,Beverage,8,4,Che Attenborrow,cattenborrow2i@infoseek.co.jp,705-562-6482
1383,7/14/2023,5:12 AM,70,10,5,40,Online,Delivery,Cheesecake,Dessert,8,4,Cad Jeves,cjeves1x@freewebs.com,668-140-9665
1384,2/25/2023,9:34 AM,80,9,2,14,Card,Delivery,Chocolate Cake,Dessert,7,4,Prinz Strapp,pstrapp27@sourceforge.net,502-659-4665
1388,9/7/2024,12:54 PM,82,12,4,32,Card,Dine-in,Mango Smoothie,Beverage,8,4,Iver Sherrett,isherrett29@studiopress.com,501-369-7913
1390,1/21/2023,6:06 AM,65,12,3,24,Cash,Dine-in,Mango Smoothie,Beverage,8,4,Kamilah Stedmond,kstedmond1s@soup.io,216-375-4907
1401,2/21/2023,1:44 AM,92,9,5,35,Card,Dine-in,Chocolate Cake,Dessert,7,4,Tresa Goare,tgoare2j@sciencedaily.com,378-545-5623
1405,12/20/2023,5:12 PM,58,11,4,40,Online,Dine-in,Tiramisu,Dessert,10,6,Leshia Bankhurst,lbankhurst1l@squarespace.com,686-896-5224
1406,2/22/2023,3:44 PM,9,11,3,30,Card,Takeaway,Tiramisu,Dessert,10,6,Janot Kittle,jkittle8@slashdot.org,627-446-5586
1407,1/25/2023,11:24 AM,9,8,3,45,Online,Takeaway,Vegetable Stir Fry,Main Course,15,8,Janot Kittle,jkittle8@slashdot.org,627-446-5586
1411,11/19/2023,5:17 PM,56,13,5,40,Card,Takeaway,Apple Smoothie,Beverage,8,4,Vittoria Horbart,vhorbart1j@guardian.co.uk,235-285-7340
1417,5/6/2024,4:00 AM,9,6,2,32,Cash,Dine-in,Grilled Salmon,Main Course,16,9,Janot Kittle,jkittle8@slashdot.org,627-446-5586
1427,10/28/2024,12:37 AM,7,1,5,50,Card,Dine-in,Garlic Bread,Appetizer,10,6,Jennie Hannigane,jhannigane6@godaddy.com,517-761-8565
1430,12/20/2023,3:30 AM,78,9,1,7,Online,Dine-in,Chocolate Cake,Dessert,7,4,Franzen MacMenamie,fmacmenamie25@upenn.edu,440-223-1653
1444,5/3/2024,7:32 AM,36,9,3,21,Online,Dine-in,Chocolate Cake,Dessert,7,4,Neron Cotterell,ncotterellz@cnn.com,601-860-4976
1446,1/27/2024,2:33 PM,61,12,3,24,Online,Delivery,Mango Smoothie,Beverage,8,4,Karon Conibere,kconibere1o@mashable.com,964-921-6801
1459,10/2/2023,5:49 AM,78,2,5,75,Cash,Takeaway,Bruschetta,Appetizer,15,7,Franzen MacMenamie,fmacmenamie25@upenn.edu,440-223-1653
1467,12/20/2023,5:13 PM,2,10,5,40,Card,Delivery,Cheesecake,Dessert,8,4,Hinda Dibling,hdibling1@prlog.org,622-873-6297
1472,5/24/2023,5:06 AM,13,7,5,100,Online,Takeaway,Spaghetti Carbonara,Main Course,20,14,Riley Kebbell,rkebbellc@umn.edu,903-382-8460
1493,9/6/2024,3:48 AM,98,11,2,20,Online,Delivery,Tiramisu,Dessert,10,6,Murdoch Pyett,mpyett2p@ustream.tv,559-585-3339
1502,9/5/2024,1:12 AM,49,11,1,10,Cash,Delivery,Tiramisu,Dessert,10,6,Percival Leonard,pleonard1c@google.es,185-509-1815
1503,7/18/2024,1:16 PM,32,5,2,24,Card,Dine-in,Chicken Burger,Main Course,12,7,Gabi Margram,gmargramv@tmall.com,397-883-4799
1505,12/20/2023,9:59 AM,51,7,5,100,Card,Delivery,Spaghetti Carbonara,Main Course,20,14,Sinclare Antuk,santuk1e@umn.edu,880-427-8204
1515,10/28/2024,8:11 AM,42,1,3,30,Online,Dine-in,Garlic Bread,Appetizer,10,6,Giffie Di Boldi,gdi15@furl.net,829-343-2360
1523,1/19/2023,2:33 PM,41,9,3,21,Cash,Dine-in,Chocolate Cake,Dessert,7,4,Kameko Whissell,kwhissell14@123-reg.co.uk,814-690-5796
1525,12/23/2024,7:21 AM,37,8,4,60,Online,Delivery,Vegetable Stir Fry,Main Course,15,8,Trevar Cobby,tcobby10@examiner.com,160-918-7308
1542,12/23/2023,2:23 AM,87,5,1,12,Online,Takeaway,Chicken Burger,Main Course,12,7,Brianne Moehle,bmoehle2e@livejournal.com,835-372-2206
1547,11/14/2023,11:22 PM,61,10,5,40,Cash,Takeaway,Cheesecake,Dessert,8,4,Karon Conibere,kconibere1o@mashable.com,964-921-6801
1550,12/21/2023,7:19 AM,22,11,1,10,Online,Dine-in,Tiramisu,Dessert,10,6,Correy Josiah,cjosiahl@usda.gov,104-295-2452
1551,3/22/2024,3:27 AM,35,2,3,45,Card,Takeaway,Bruschetta,Appetizer,15,7,Natalie O'Nolan,nonolany@harvard.edu,538-822-1192
1554,9/8/2024,9:48 AM,36,12,1,8,Cash,Takeaway,Mango Smoothie,Beverage,8,4,Neron Cotterell,ncotterellz@cnn.com,601-860-4976
1582,12/24/2023,7:46 PM,97,13,5,40,Online,Takeaway,Apple Smoothie,Beverage,8,4,Shane Ollenbuttel,sollenbuttel2o@bloomberg.com,149-337-0952
1585,11/21/2023,11:21 PM,40,9,1,7,Online,Takeaway,Chocolate Cake,Dessert,7,4,Darlene Abbs,dabbs13@spotify.com,725-645-6070
1586,9/9/2024,8:51 PM,20,2,5,75,Online,Dine-in,Bruschetta,Appetizer,15,7,Zelda Chater,zchaterj@ycombinator.com,656-451-7302
1607,11/21/2023,6:59 AM,95,4,1,15,Online,Dine-in,Margherita Pizza,Main Course,15,10,Brandtr Bissex,bbissex2m@networkadvertising.org,139-943-4100
1608,7/14/2023,7:18 AM,87,5,5,60,Cash,Delivery,Chicken Burger,Main Course,12,7,Brianne Moehle,bmoehle2e@livejournal.com,835-372-2206
1609,1/25/2023,2:32 AM,6,13,1,8,Card,Takeaway,Apple Smoothie,Beverage,8,4,Danni Domokos,ddomokos5@wufoo.com,106-169-6328
1620,7/12/2023,10:13 AM,7,6,3,48,Card,Dine-in,Grilled Salmon,Main Course,16,9,Jennie Hannigane,jhannigane6@godaddy.com,517-761-8565
1638,10/31/2024,9:13 PM,33,6,1,16,Cash,Takeaway,Grilled Salmon,Main Course,16,9,Isabella Cereceres,icereceresw@jalbum.net,169-555-6383
1642,1/21/2023,7:21 AM,10,10,4,32,Online,Dine-in,Cheesecake,Dessert,8,4,Brittan Foston,bfoston9@soundcloud.com,123-471-6364
1657,1/23/2024,1:55 AM,78,9,2,14,Online,Delivery,Chocolate Cake,Dessert,7,4,Franzen MacMenamie,fmacmenamie25@upenn.edu,440-223-1653
1658,12/22/2023,10:04 AM,72,14,5,30,Cash,Dine-in,Banana Smoothie,Beverage,6,3,Joana Ollis,jollis1z@wufoo.com,239-427-4516
1671,5/8/2024,1:52 AM,11,10,5,40,Cash,Takeaway,Cheesecake,Dessert,8,4,Betty Barford,bbarforda@biglobe.ne.jp,961-278-9663
1676,12/20/2023,10:06 PM,28,4,5,75,Card,Dine-in,Margherita Pizza,Main Course,15,10,Moore Stutter,mstutterr@w3.org,972-346-7038
1683,5/28/2023,5:49 AM,60,6,4,64,Card,Dine-in,Grilled Salmon,Main Course,16,9,Martainn Latan,mlatan1n@scribd.com,769-466-0333
1694,11/21/2023,2:06 PM,30,6,5,80,Cash,Delivery,Grilled Salmon,Main Course,16,9,Carolina Burner,cburnert@stanford.edu,280-893-8398
1695,10/30/2024,5:08 AM,1,11,1,10,Cash,Dine-in,Tiramisu,Dessert,10,6,Lynea Cohalan,lcohalan0@mtv.com,543-211-8741
1703,2/21/2023,7:22 PM,82,1,3,30,Card,Dine-in,Garlic Bread,Appetizer,10,6,Iver Sherrett,isherrett29@studiopress.com,501-369-7913
1708,1/20/2024,11:29 AM,51,15,4,40,Card,Takeaway,Chocolate Milkshake,Beverage,10,6,Sinclare Antuk,santuk1e@umn.edu,880-427-8204
1713,10/25/2024,4:31 AM,6,6,3,48,Cash,Takeaway,Grilled Salmon,Main Course,16,9,Danni Domokos,ddomokos5@wufoo.com,106-169-6328
1715,12/25/2023,7:06 AM,54,13,5,40,Card,Delivery,Apple Smoothie,Beverage,8,4,Veronike Westell,vwestell1h@hexun.com,494-671-1136
1720,2/25/2023,10:42 PM,30,3,3,21,Card,Takeaway,Spring Rolls,Appetizer,7,4,Carolina Burner,cburnert@stanford.edu,280-893-8398
1727,10/24/2024,3:05 PM,83,6,5,80,Card,Dine-in,Grilled Salmon,Main Course,16,9,Alva Mattecot,amattecot2a@dailymail.co.uk,375-293-1247
1728,5/28/2023,8:52 PM,85,2,2,30,Online,Delivery,Bruschetta,Appetizer,15,7,Augusta Inglesfield,ainglesfield2c@lulu.com,905-424-7165
1729,11/17/2023,6:02 AM,100,15,1,10,Cash,Takeaway,Chocolate Milkshake,Beverage,10,6,Orly Engelmann,oengelmann2r@xinhuanet.com,538-703-9672
1730,1/22/2023,11:21 AM,52,11,3,30,Online,Takeaway,Tiramisu,Dessert,10,6,Ardyce Pomery,apomery1f@skyrock.com,425-901-0338
1735,12/21/2024,5:05 AM,67,13,1,8,Cash,Dine-in,Apple Smoothie,Beverage,8,4,Rahal Coskerry,rcoskerry1u@pbs.org,612-538-5127
1740,11/14/2023,10:45 AM,58,10,2,16,Card,Delivery,Cheesecake,Dessert,8,4,Leshia Bankhurst,lbankhurst1l@squarespace.com,686-896-5224
1749,2/23/2023,12:55 PM,63,9,5,35,Online,Takeaway,Chocolate Cake,Dessert,7,4,Myrta Doble,mdoble1q@theglobeandmail.com,930-251-4907
1753,7/20/2024,8:23 PM,36,12,5,40,Online,Dine-in,Mango Smoothie,Beverage,8,4,Neron Cotterell,ncotterellz@cnn.com,601-860-4976
1757,5/9/2024,2:42 AM,66,6,2,32,Cash,Delivery,Grilled Salmon,Main Course,16,9,Cletis Itscowics,citscowics1t@nasa.gov,193-750-9969
1768,2/20/2023,6:22 PM,38,14,4,24,Cash,Delivery,Banana Smoothie,Beverage,6,3,Tabor Coulsen,tcoulsen11@pinterest.com,617-226-3542
1775,1/25/2023,4:15 AM,52,2,5,75,Online,Dine-in,Bruschetta,Appetizer,15,7,Ardyce Pomery,apomery1f@skyrock.com,425-901-0338
1782,7/21/2024,4:33 AM,59,15,3,30,Card,Takeaway,Chocolate Milkshake,Beverage,10,6,Florina Godbald,fgodbald1m@comcast.net,541-331-9338
1786,7/8/2023,12:00 AM,26,15,5,50,Online,Takeaway,Chocolate Milkshake,Beverage,10,6,Tim Korejs,tkorejsp@hc360.com,549-990-9992
1795,9/9/2024,6:26 AM,3,15,5,50,Online,Delivery,Chocolate Milkshake,Beverage,10,6,Rosalind Kield,rkield2@nyu.edu,917-741-6998
1796,5/7/2024,10:56 AM,50,4,4,60,Online,Takeaway,Margherita Pizza,Main Course,15,10,Debi Boulding,dboulding1d@wikispaces.com,848-897-9014
1800,10/3/2023,2:22 AM,88,10,2,16,Cash,Dine-in,Cheesecake,Dessert,8,4,Gothart Shave,gshave2f@ow.ly,768-461-5329
1805,9/29/2023,4:31 AM,72,2,3,45,Online,Dine-in,Bruschetta,Appetizer,15,7,Joana Ollis,jollis1z@wufoo.com,239-427-4516
1810,7/18/2024,9:00 AM,22,8,3,45,Online,Takeaway,Vegetable Stir Fry,Main Course,15,8,Correy Josiah,cjosiahl@usda.gov,104-295-2452
1822,2/22/2023,5:42 AM,55,7,3,60,Cash,Takeaway,Spaghetti Carbonara,Main Course,20,14,Aurora Trulocke,atrulocke1i@sbwire.com,767-365-6918
1831,12/27/2024,10:09 AM,31,15,5,50,Online,Dine-in,Chocolate Milkshake,Beverage,10,6,Vanessa Swatheridge,vswatheridgeu@yellowbook.com,502-156-7557
1832,11/19/2023,10:27 PM,86,14,4,24,Online,Takeaway,Banana Smoothie,Beverage,6,3,Micki Innis,minnis2d@stanford.edu,513-601-8076
1843,12/25/2023,7:57 AM,99,7,3,60,Cash,Dine-in,Spaghetti Carbonara,Main Course,20,14,Carlin Dearlove,cdearlove2q@yellowbook.com,479-399-2856
1867,10/26/2024,6:06 AM,40,12,1,8,Online,Delivery,Mango Smoothie,Beverage,8,4,Darlene Abbs,dabbs13@spotify.com,725-645-6070
1869,12/21/2023,3:15 AM,27,7,1,20,Online,Takeaway,Spaghetti Carbonara,Main Course,20,14,Lacy Ettridge,lettridgeq@java.com,492-624-0297
1878,1/20/2023,4:05 PM,45,3,2,14,Online,Delivery,Spring Rolls,Appetizer,7,4,Cami Cadlock,ccadlock18@unc.edu,512-815-5087
1884,2/26/2023,2:38 PM,17,5,5,60,Card,Takeaway,Chicken Burger,Main Course,12,7,Hurleigh Radnedge,hradnedgeg@myspace.com,536-375-7518
1885,12/22/2023,2:07 PM,46,13,4,32,Card,Delivery,Apple Smoothie,Beverage,8,4,Maribel Nicklin,mnicklin19@goo.gl,878-949-7968
1898,5/5/2024,7:45 AM,16,2,4,60,Card,Takeaway,Bruschetta,Appetizer,15,7,Tann MacFarlane,tmacfarlanef@homestead.com,589-484-2297
1910,12/25/2023,11:35 AM,69,2,2,30,Card,Dine-in,Bruschetta,Appetizer,15,7,Yolanthe Dumbreck,ydumbreck1w@bloomberg.com,184-485-0508
1911,9/27/2023,12:53 AM,73,13,1,8,Card,Dine-in,Apple Smoothie,Beverage,8,4,Timoteo Perrelli,tperrelli20@typepad.com,177-774-5741
1913,10/1/2023,12:33 AM,18,6,2,32,Online,Delivery,Grilled Salmon,Main Course,16,9,Butch Kobierzycki,bkobierzyckih@amazon.co.uk,784-691-3833
1914,7/15/2024,4:33 PM,7,13,1,8,Cash,Dine-in,Apple Smoothie,Beverage,8,4,Jennie Hannigane,jhannigane6@godaddy.com,517-761-8565
1918,12/23/2023,4:47 PM,85,3,4,28,Online,Dine-in,Spring Rolls,Appetizer,7,4,Augusta Inglesfield,ainglesfield2c@lulu.com,905-424-7165
1919,1/22/2024,1:44 AM,3,6,2,32,Cash,Dine-in,Grilled Salmon,Main Course,16,9,Rosalind Kield,rkield2@nyu.edu,917-741-6998
1922,5/7/2024,8:29 AM,58,12,4,32,Card,Delivery,Mango Smoothie,Beverage,8,4,Leshia Bankhurst,lbankhurst1l@squarespace.com,686-896-5224
1932,1/24/2024,4:18 PM,55,10,1,8,Online,Dine-in,Cheesecake,Dessert,8,4,Aurora Trulocke,atrulocke1i@sbwire.com,767-365-6918
1938,10/27/2024,8:57 PM,60,1,3,30,Card,Delivery,Garlic Bread,Appetizer,10,6,Martainn Latan,mlatan1n@scribd.com,769-466-0333
1942,7/13/2023,6:38 PM,100,9,3,21,Cash,Delivery,Chocolate Cake,Dessert,7,4,Orly Engelmann,oengelmann2r@xinhuanet.com,538-703-9672
1945,11/19/2023,1:01 PM,24,4,4,60,Card,Dine-in,Margherita Pizza,Main Course,15,10,Jorie Dibdale,jdibdalen@businessinsider.com,173-875-2570
1947,5/9/2024,4:23 PM,52,13,5,40,Card,Delivery,Apple Smoothie,Beverage,8,4,Ardyce Pomery,apomery1f@skyrock.com,425-901-0338
1948,11/14/2023,8:48 PM,18,4,4,60,Card,Takeaway,Margherita Pizza,Main Course,15,10,Butch Kobierzycki,bkobierzyckih@amazon.co.uk,784-691-3833
1951,1/25/2024,9:32 AM,84,5,3,36,Card,Takeaway,Chicken Burger,Main Course,12,7,Bryn Charlwood,bcharlwood2b@sakura.ne.jp,181-792-8292
1956,3/24/2024,6:13 AM,51,14,5,30,Cash,Dine-in,Banana Smoothie,Beverage,6,3,Sinclare Antuk,santuk1e@umn.edu,880-427-8204
1958,9/28/2023,8:30 PM,31,15,2,20,Card,Delivery,Chocolate Milkshake,Beverage,10,6,Vanessa Swatheridge,vswatheridgeu@yellowbook.com,502-156-7557
1962,5/27/2023,9:28 PM,13,7,1,20,Card,Delivery,Spaghetti Carbonara,Main Course,20,14,Riley Kebbell,rkebbellc@umn.edu,903-382-8460
1966,10/26/2024,2:40 AM,35,12,2,16,Card,Takeaway,Mango Smoothie,Beverage,8,4,Natalie O'Nolan,nonolany@harvard.edu,538-822-1192
1977,11/16/2023,9:07 AM,67,15,5,50,Cash,Takeaway,Chocolate Milkshake,Beverage,10,6,Rahal Coskerry,rcoskerry1u@pbs.org,612-538-5127
1985,5/29/2023,2:55 PM,55,15,5,50,Card,Dine-in,Chocolate Milkshake,Beverage,10,6,Aurora Trulocke,atrulocke1i@sbwire.com,767-365-6918
1994,5/8/2024,4:47 AM,93,10,5,40,Card,Dine-in,Cheesecake,Dessert,8,4,Zora Hanburry,zhanburry2k@msu.edu,999-615-4136
1997,12/23/2023,7:01 PM,30,13,5,40,Card,Delivery,Apple Smoothie,Beverage,8,4,Carolina Burner,cburnert@stanford.edu,280-893-8398
2007,1/23/2024,3:43 AM,68,7,5,100,Card,Delivery,Spaghetti Carbonara,Main Course,20,14,Talia Scullin,tscullin1v@bravesites.com,590-310-1484
2013,10/1/2023,7:03 AM,57,7,1,20,Card,Delivery,Spaghetti Carbonara,Main Course,20,14,Olivie Saunper,osaunper1k@surveymonkey.com,583-463-4116
2028,2/26/2023,4:01 PM,7,8,4,60,Cash,Takeaway,Vegetable Stir Fry,Main Course,15,8,Jennie Hannigane,jhannigane6@godaddy.com,517-761-8565
2031,7/11/2023,2:24 AM,95,9,5,35,Cash,Takeaway,Chocolate Cake,Dessert,7,4,Brandtr Bissex,bbissex2m@networkadvertising.org,139-943-4100
2037,10/24/2024,12:54 AM,61,8,1,15,Cash,Dine-in,Vegetable Stir Fry,Main Course,15,8,Karon Conibere,kconibere1o@mashable.com,964-921-6801
2043,12/26/2023,12:53 PM,33,1,2,20,Online,Delivery,Garlic Bread,Appetizer,10,6,Isabella Cereceres,icereceresw@jalbum.net,169-555-6383
2060,1/23/2024,10:40 AM,47,6,4,64,Online,Takeaway,Grilled Salmon,Main Course,16,9,Hillel Risson,hrisson1a@whitehouse.gov,880-382-2134
2063,7/13/2023,6:23 PM,60,3,2,14,Card,Delivery,Spring Rolls,Appetizer,7,4,Martainn Latan,mlatan1n@scribd.com,769-466-0333
2071,12/24/2024,6:45 PM,83,10,1,8,Card,Dine-in,Cheesecake,Dessert,8,4,Alva Mattecot,amattecot2a@dailymail.co.uk,375-293-1247
2081,5/23/2023,12:32 PM,22,11,4,40,Card,Dine-in,Tiramisu,Dessert,10,6,Correy Josiah,cjosiahl@usda.gov,104-295-2452
2095,1/23/2023,3:21 AM,76,8,2,30,Online,Delivery,Vegetable Stir Fry,Main Course,15,8,Shanon Arrington,sarrington23@addtoany.com,921-277-5012
2108,5/3/2024,5:20 AM,15,12,2,16,Card,Delivery,Mango Smoothie,Beverage,8,4,Beret Wotherspoon,bwotherspoone@xing.com,218-248-2040
2114,7/12/2023,12:52 AM,62,9,1,7,Card,Takeaway,Chocolate Cake,Dessert,7,4,Allyson Ventam,aventam1p@sfgate.com,721-388-9475
2115,5/7/2024,4:05 PM,6,9,4,28,Card,Takeaway,Chocolate Cake,Dessert,7,4,Danni Domokos,ddomokos5@wufoo.com,106-169-6328
2117,7/21/2024,8:41 AM,11,6,1,16,Online,Takeaway,Grilled Salmon,Main Course,16,9,Betty Barford,bbarforda@biglobe.ne.jp,961-278-9663
2122,9/28/2023,10:23 AM,90,7,5,100,Card,Dine-in,Spaghetti Carbonara,Main Course,20,14,Priscilla Dundredge,pdundredge2h@hc360.com,465-435-0228
2131,12/26/2023,1:44 PM,51,2,3,45,Card,Delivery,Bruschetta,Appetizer,15,7,Sinclare Antuk,santuk1e@umn.edu,880-427-8204
2134,10/3/2023,10:36 PM,30,13,2,16,Card,Delivery,Apple Smoothie,Beverage,8,4,Carolina Burner,cburnert@stanford.edu,280-893-8398
2139,10/31/2024,11:16 AM,54,13,4,32,Online,Dine-in,Apple Smoothie,Beverage,8,4,Veronike Westell,vwestell1h@hexun.com,494-671-1136
2140,12/22/2024,9:33 AM,53,14,1,6,Cash,Dine-in,Banana Smoothie,Beverage,6,3,Howard Withrop,hwithrop1g@4shared.com,783-281-8942
2142,12/23/2023,3:03 AM,11,5,2,24,Card,Delivery,Chicken Burger,Main Course,12,7,Betty Barford,bbarforda@biglobe.ne.jp,961-278-9663
2144,9/6/2024,6:07 PM,30,8,4,60,Card,Delivery,Vegetable Stir Fry,Main Course,15,8,Carolina Burner,cburnert@stanford.edu,280-893-8398
2150,1/20/2024,4:56 PM,36,13,5,40,Card,Delivery,Apple Smoothie,Beverage,8,4,Neron Cotterell,ncotterellz@cnn.com,601-860-4976
2151,2/23/2023,4:55 PM,72,12,4,32,Cash,Delivery,Mango Smoothie,Beverage,8,4,Joana Ollis,jollis1z@wufoo.com,239-427-4516
2159,5/23/2023,5:22 PM,39,6,2,32,Cash,Dine-in,Grilled Salmon,Main Course,16,9,Gale Gisburne,ggisburne12@dion.ne.jp,513-438-1347
2165,2/25/2023,11:21 PM,95,13,5,40,Card,Dine-in,Apple Smoothie,Beverage,8,4,Brandtr Bissex,bbissex2m@networkadvertising.org,139-943-4100
2173,12/22/2024,12:25 AM,100,14,1,6,Cash,Takeaway,Banana Smoothie,Beverage,6,3,Orly Engelmann,oengelmann2r@xinhuanet.com,538-703-9672
2181,12/27/2024,5:47 AM,62,2,3,45,Cash,Delivery,Bruschetta,Appetizer,15,7,Allyson Ventam,aventam1p@sfgate.com,721-388-9475
2187,7/9/2023,1:59 PM,91,5,4,48,Card,Takeaway,Chicken Burger,Main Course,12,7,Che Attenborrow,cattenborrow2i@infoseek.co.jp,705-562-6482
2201,12/25/2024,8:42 AM,38,7,5,100,Cash,Delivery,Spaghetti Carbonara,Main Course,20,14,Tabor Coulsen,tcoulsen11@pinterest.com,617-226-3542
2204,12/27/2023,4:30 AM,13,4,2,30,Card,Dine-in,Margherita Pizza,Main Course,15,10,Riley Kebbell,rkebbellc@umn.edu,903-382-8460
2205,2/24/2023,11:37 AM,59,8,4,60,Cash,Delivery,Vegetable Stir Fry,Main Course,15,8,Florina Godbald,fgodbald1m@comcast.net,541-331-9338
2210,11/16/2023,7:40 PM,33,9,5,35,Cash,Delivery,Chocolate Cake,Dessert,7,4,Isabella Cereceres,icereceresw@jalbum.net,169-555-6383
2212,1/21/2023,3:22 AM,82,8,2,30,Cash,Takeaway,Vegetable Stir Fry,Main Course,15,8,Iver Sherrett,isherrett29@studiopress.com,501-369-7913
2214,1/23/2023,9:12 PM,77,4,2,30,Online,Delivery,Margherita Pizza,Main Course,15,10,Chrotoem Dominici,cdominici24@pbs.org,262-551-2069
2220,5/3/2024,4:38 PM,32,11,2,20,Cash,Dine-in,Tiramisu,Dessert,10,6,Gabi Margram,gmargramv@tmall.com,397-883-4799
2224,12/23/2023,4:27 AM,50,3,5,35,Online,Dine-in,Spring Rolls,Appetizer,7,4,Debi Boulding,dboulding1d@wikispaces.com,848-897-9014
2230,12/21/2023,7:07 AM,73,9,4,28,Card,Dine-in,Chocolate Cake,Dessert,7,4,Timoteo Perrelli,tperrelli20@typepad.com,177-774-5741
